Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-01-03,35.601444244384766,36.231389370424814,34.207929268599194,35.84960444555206,53228400
2000-01-04,34.39881896972656,35.773244588938724,34.28428350145888,34.685157640395765,54119000
2000-01-05,34.76152420043945,35.54418344932359,33.406187452371796,33.94068645160974,64059600
2000-01-06,33.59708023071289,34.78061373884027,33.100759727304634,34.26520398530093,54976600
2000-01-07,34.03612518310547,34.28428537793462,32.77623496320364,33.1771091240815,62013600
2000-01-10,34.284297943115234,34.723350756417936,34.01704840458316,34.64699374540877,44963600
2000-01-11,33.406185150146484,34.89514654541016,33.19620341491699,34.05521960449219,46743600
2000-01-12,32.318111419677734,33.25348499295842,31.8981477745313,33.13894945337303,66532400
2000-01-13,32.928955078125,33.17711531929348,31.00094089673913,31.87904636548913,83144000
2000-01-14,34.284297943115234,34.7997077674271,32.29901565687694,32.73806847017964,73416400
2000-01-18,35.21966552734375,35.58236126990176,34.13157829966972,34.15066754927803,81483600
2000-01-19,32.6807975769043,34.055223643222696,32.375369562166874,33.74979562848527,97568200
2000-01-20,32.3753662109375,33.50163189870007,32.33718771304724,32.69988344300468,56349800
2000-01-21,31.68815803527832,32.757156137673256,31.535444020650477,32.68079913035933,68416200
2000-01-24,30.924585342407227,32.27992210741396,30.79096059092769,31.702472288520248,63597600
2000-01-25,31.40180206298828,31.726319166374786,30.40916151145309,30.848214063093657,59823200
2000-01-26,30.351913452148438,31.61180419921875,30.27555643717448,31.287286885579427,49365000
2000-01-27,30.16102409362793,30.905505068090896,29.70288195549687,30.509403011165087,63654800
2000-01-28,30.008302688598633,30.619158722972145,29.70287467141188,29.970124186450292,58225400
2000-01-31,29.893766403198242,29.989212656082017,28.977482375514004,29.817409400891222,73194200
2000-02-01,31.44001007080078,31.535456367312015,29.83651228941203,30.084672660341244,70196600
2000-02-02,30.790973663330078,31.745436579118365,30.69552737175125,31.287294379539986,49915600
2000-02-03,31.649974822998047,31.8217780638949,30.580976879639852,31.172743598284566,49186000
2000-02-04,32.547176361083984,32.98622918003116,31.807467807422984,31.87905250616437,55365400
2000-02-07,32.566261291503906,32.64261829335972,31.840869773873692,32.62352904289577,40005800
2000-02-08,33.57799530029297,33.597084552879835,32.50899715542861,32.50899715542861,56229000
2000-02-09,31.764514923095703,33.42527982592583,31.726336419582367,33.42527982592583,55090000
2000-02-10,32.3753662109375,32.54716945144365,31.306368270010317,31.73110405903942,54527800
2000-02-11,30.523710250854492,32.03176097619377,30.27555000491259,32.03176097619377,115559000
2000-02-14,30.428258895874023,31.07729327633809,30.25645567751589,30.91980699284313,81028600
2000-02-15,30.103748321533203,30.54280108716114,29.97012356677687,30.46644408444324,71027600
2000-02-16,29.81741714477539,30.600076621686906,29.66470310049997,30.313737788670498,65202600
2000-02-17,30.428258895874023,30.447348142358262,29.669461348125598,30.084652459157756,80343400
2000-02-18,29.03474998474121,30.561890023386376,28.977482233292015,30.542800772903313,79063000
2000-02-22,28.652965545654297,29.66469584140358,28.34753753184319,29.05383981378137,66296200
2000-02-23,28.786582946777344,29.24472485043958,28.11845933726991,28.55751199494622,75847200
2000-02-24,28.939298629760742,29.28290507787136,28.09937175660146,28.786584652822693,69733200
2000-02-25,27.889402389526367,28.924994504264085,27.64124206710074,28.920222190371284,65301400
2000-02-28,27.96574592590332,28.13754914319556,26.915837375784083,27.564871752221432,76131800
2000-02-29,27.297622680664062,28.02301405259779,27.14490870762538,28.02301405259779,58437400
2000-03-01,27.736684799194336,28.738870588566467,27.164007205267406,27.373988989707282,106889800
2000-03-02,28.519329071044922,29.130184847667035,27.832116322345044,28.042097995558894,106932600
2000-03-03,29.3592586517334,30.199185427205613,28.672045835437945,28.939295263997288,101435200
2000-03-06,27.679405212402344,29.741043669601968,27.52669125260978,29.321080280172417,93609400
2000-03-07,28.366622924804688,29.779227296564812,28.080284200799255,29.35926383469018,135061000
2000-03-08,29.187477111816406,29.378369702475766,27.793961200003064,28.652977857970193,94290000
2000-03-09,30.542789459228516,30.542789459228516,29.01564998626709,29.11109620332718,88198800
2000-03-10,30.84821891784668,31.306360782963214,30.390077052730142,30.409166297109998,85589000
2000-03-13,29.931949615478516,30.61916274440532,29.779235586828115,29.817414093990717,61831800
2000-03-14,29.0538387298584,30.313729239825975,29.0538387298584,30.122836738315737,73489200
2000-03-15,29.13019561767578,29.511980619218058,28.614785865593706,28.8820353666733,53208000
2000-03-16,29.13019561767578,29.531069869295173,28.481161115053908,29.301998868369804,77300800
2000-03-17,30.351913452148438,30.390091959635416,28.86295166015625,29.092022705078126,81161600
2000-03-20,29.74104881286621,30.466440247326364,29.473799337012473,30.16101227492209,47773000
2000-03-21,31.382719039916992,31.497254510865595,29.473794524106957,29.550151504739357,81648800
2000-03-22,31.535449981689453,32.26084168829006,30.88641529683628,31.401825193631446,93975800
2000-03-23,34.169761657714844,34.47518969487878,32.5662644626042,32.62353221957244,148224000
2000-03-24,34.11249923706055,35.12422976843392,33.46346455655688,34.39883806669452,112196800
2000-03-27,31.783592224121094,33.06257161091756,31.74541373496299,32.91462996542991,111434000
2000-03-28,31.859956741333008,32.81441919613628,31.268190019354986,31.649975001276292,81114400
2000-03-29,32.73806381225586,33.27256281327229,32.108118561057935,32.12720781109424,64363800
2000-03-30,31.573617935180664,33.177114855709796,31.30636844842581,32.432634142606986,64178400
2000-03-31,32.45173263549805,33.06258877922507,31.802697982788082,32.375375617532164,64281400
2000-04-03,27.755783081054688,29.473816421697684,27.488533450287996,28.84387086346192,260118200
2000-04-04,27.049467086791992,28.09937583045717,25.942290593472347,27.96575108126342,181244400
2000-04-05,26.381343841552734,27.030378349955622,26.228629839575582,26.954021348967046,82887600
2000-04-06,26.266799926757812,26.877655739007995,26.0425013081972,26.83947725074236,66421400
2000-04-07,27.202184677124023,27.297630939149023,25.96138327079907,26.572239347759048,82613600
2000-04-10,26.285898208618164,27.068557487160895,26.266808957922,27.068557487160895,60685400
2000-04-11,25.617774963378906,26.28589875154453,25.50323945683623,25.999559985187833,71961800
2000-04-12,24.24333953857422,25.121444750207615,24.052447101262608,25.083266262745294,153003800
2000-04-13,24.205169677734375,25.121453703389935,24.12881267559641,24.701490191631137,94316200
2000-04-14,22.639841079711914,24.281515896621887,22.372591690912618,24.16698044427933,151217800
2000-04-17,23.17435073852539,23.212529240565793,22.296245191596093,22.678030212000134,119772200
2000-04-18,24.606035232543945,25.02599859570606,23.174341949036734,23.365234386837695,91794600
2000-04-19,24.03336524963379,24.892381481749375,23.861562003210675,24.873292232146806,53715400
2000-04-20,24.109725952148438,24.3960647401787,23.670673143835362,24.01427968947168,52387400
2000-04-24,20.349145889282227,20.769109500505685,19.85282525783632,20.540038439838344,313645800
2000-04-25,21.189064025878906,21.227242519619228,20.654565113514394,20.998171557177294,159517400
2000-04-26,20.769105911254883,21.723568499088287,20.578213393688202,21.37996196746826,107091200
2000-04-27,21.322689056396484,21.360867550678304,20.578208417900996,20.597297665041904,77669800
2000-04-28,21.30360221862793,21.685387204624845,20.845460235431627,21.609030207425462,78082600
