Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-01-03,6.877011775970459,6.877011775970459,6.715199888498907,6.715199888498907,665180
2000-01-04,7.030734062194824,7.42110574058584,6.917466107647427,7.362449451943825,3374200
2000-01-05,6.753629207611084,7.03477747499924,6.674745969604894,6.87701099898686,3196400
2000-01-06,6.8082404136657715,6.877010550029256,6.686881712591294,6.796104234926402,1700520
2000-01-07,6.810263156890869,6.917464146948064,6.559454952985417,6.559454952985417,1702880
2000-01-10,6.711153984069824,7.2613151311795505,6.674746215712275,6.99432534427745,2008680
2000-01-11,6.610022068023682,6.792060926400692,6.351122658390803,6.735426186250092,2915680
2000-01-12,6.692950248718262,6.79408276938697,6.565523056633318,6.624180103800344,1719040
2000-01-13,6.678790092468262,6.872964298563619,6.6747447000604785,6.872964298563619,965520
2000-01-14,6.692950248718262,6.796105080305187,6.634293201551236,6.796105080305187,1163040
2000-01-17,7.228953838348389,7.228953838348389,6.95994092872097,7.0388241814448005,2748080
2000-01-18,6.703064441680908,7.228954098031086,6.656543567161859,7.228954098031086,5113040
2000-01-19,7.241089344024658,7.241089344024658,6.9579187092721915,6.9579187092721915,6996360
2000-01-20,7.224906921386719,7.4757151196591405,7.11972901606673,7.4757151196591405,5381960
2000-01-21,7.611231803894043,7.766975939073186,6.9619605983862645,7.119727815553803,9446580
2000-01-24,8.112848281860352,8.220048471852298,7.807427737105704,8.042055077565202,8987320
2000-01-25,8.762121200561523,8.762121200561523,8.050148189152607,8.050148189152607,5805820
2000-01-26,8.762121200561523,8.762121200561523,8.762121200561523,8.762121200561523,0
2000-01-27,9.2920560836792,9.46398183846936,8.95022842825583,9.06147405101421,11271640
2000-01-28,9.219240188598633,9.425549834632623,9.061472944788157,9.304191128544414,9583300
2000-01-31,9.617704391479492,9.95750978731602,9.3082390662491,9.3082390662491,12747600
2000-02-01,9.747150421142578,9.87053219901194,9.506455340295307,9.546908496059327,7815580
2000-02-02,9.870534896850586,10.527896350053277,9.66826983432668,10.52587403892323,6876640
2000-02-03,9.140356063842773,10.113251097158123,9.081699793879924,9.870532916510362,5693740
2000-02-04,9.261716842651367,9.385098646843577,8.798529692073377,9.302170007045852,5314080
2000-02-07,9.979757308959961,10.004028898214944,9.304192030653653,9.506457074798297,7780700
2000-02-08,10.143590927124023,10.266971939560896,9.712766224194576,10.113250865894416,6104160
2000-02-09,10.214384078979492,10.55823478644923,9.955485085863389,10.315516594612953,6344660
2000-02-10,10.184043884277344,10.59868781028927,10.042458981480918,10.11325143287913,4201720
2000-02-11,9.389142990112305,10.477329144959768,9.37093987683414,10.31956265724304,5296460
2000-02-14,9.443755149841309,9.50645759472423,8.905730133854156,9.50645759472423,5050880
2000-02-15,9.207104682922363,9.506456848542191,9.105972163257022,9.466003686360075,3881740
2000-02-16,9.9453706741333,9.9453706741333,9.304190930376535,9.906940598059176,1412000
2000-02-17,10.12943172454834,10.424738443864356,10.038412318846895,10.424738443864356,4683200
2000-02-18,9.813898086547852,10.23460889364116,9.668267036764135,10.153703354990018,2375540
2000-02-21,9.552977561950684,10.032345481442096,9.510502089550911,9.840194314420309,2209440
2000-02-22,8.800554275512695,9.708724925772966,8.790441174697708,9.54893530952372,3496120
2000-02-23,8.877412796020508,9.502411822581415,8.798529551084265,9.142380285557564,2690160
2000-02-24,9.18283462524414,9.30419336044401,8.717624339957922,8.98056955219101,1757840
2000-02-25,9.18283462524414,9.46600526457051,8.98056955219101,9.302171049208688,2530640
2000-02-28,9.205081939697266,9.304192152117157,8.899662058546845,9.298124447619177,1714420
2000-02-29,8.77021312713623,9.66826971598078,8.474906324645271,9.223286429559078,5173760
2000-03-01,9.472073554992676,9.472073554992676,8.818756702900226,8.818756702900226,641880
2000-03-02,10.23056411743164,10.23056411743164,10.113250046533572,10.113250046533572,798720
2000-03-03,11.049739837646484,11.049739837646484,11.049739837646484,11.049739837646484,1285880
2000-03-06,10.762520790100098,11.93363536067422,10.315515311769241,11.931613050108185,4072820
2000-03-07,10.444967269897461,10.837361968648587,10.315517758730884,10.72004786691641,3248240
2000-03-08,11.005244255065918,11.282347230931638,10.598691736360157,10.72005048987766,4009540
2000-03-09,10.906132698059082,11.326844433074559,10.153707128250703,10.928381980219715,2679580
2000-03-10,10.281132698059082,10.63914115186494,10.034369094084948,10.568348694124781,2936660
2000-03-13,10.920289039611816,11.104350181504804,10.113251250339589,10.113251250339589,4159640
2000-03-14,10.736230850219727,11.326844515302053,10.355972282592173,11.14480563410268,3564040
2000-03-15,10.511713981628418,10.922311750529815,9.991892910042555,10.922311750529815,1655720
2000-03-16,10.394399642944336,10.598687752866393,10.317538716428523,10.598687752866393,2649280
2000-03-17,10.394399642944336,10.394399642944336,10.394399642944336,10.394399642944336,0
2000-03-20,10.394399642944336,10.394399642944336,10.394399642944336,10.394399642944336,0
2000-03-21,10.347879409790039,10.517782074158877,9.979757098920869,10.517782074158877,3202220
2000-03-22,10.564305305480957,10.72004951364618,10.277089254907738,10.507671328540901,1522600
2000-03-23,11.343022346496582,11.409769399842236,10.446988273459702,10.446988273459702,5076880
2000-03-24,11.059854507446289,11.23582490895648,10.69982291614083,11.128624664709358,2343080
2000-03-27,10.991082191467285,11.245935799752061,10.770613269270662,11.12457708563167,1222620
2000-03-28,11.128623008728027,11.266163302787648,10.843429322547328,10.861633207689923,1967280
2000-03-29,10.736230850219727,11.648446024367582,10.641166015417825,11.165032605113748,1969600
2000-03-30,10.620938301086426,10.760501690765103,10.15370649134128,10.37619775583135,1907360
2000-03-31,10.404512405395508,10.517781094956078,10.19415736989705,10.234609756844563,1487200
2000-04-03,9.997961044311523,11.043670936546032,9.714789678110897,10.515759827348706,3371760
